AccidentKey_FromNDOR,AccidentYear,AccidentDate,PedestrianOrPedalcyclist,Latitude,Longitude,AccidentSeverity_CodeFromNDOR,TotalFatalities,TotalInjuries,Time,AlcoholInvolved,WeatherConditions,Douglas_Sarpy_LandUseCode,CountyName,CityName,Census_CityPopulation2000,Census_CityPopulation2010,Census_STATEFP10,Census_PLACEFP10,Census_PLACENS10
209001107,2008,9/5/08 0:00,Cyclists,40.806933,-96.698255,4,0,1,756,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209001323,2009,1/12/09 0:00,Pedestrian,40.9022859999999,-98.3206899999999,4,0,1,649,N,Clear,,Hall,,,,,,
209001432,2008,9/12/08 0:00,Cyclists,41.2540309999999,-97.136311,3,0,1,1830,N,Clear,,Butler,David City,2611,2906,31,12315,837956
209002022,2009,1/15/09 0:00,Pedestrian,41.5384839999999,-96.5565469999999,4,0,1,2035,N,Clear,,Dodge,,,,,,
209002068,2008,9/16/08 0:00,Cyclists,40.791685,-96.6852559999999,3,0,1,1315,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002070,2008,9/16/08 0:00,Cyclists,40.821595,-96.6823119999999,4,0,1,2044,N,Unknown,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002169,2008,9/23/08 0:00,Cyclists,40.775041,-99.74894,3,0,1,1614,N,Clear,,Dawson,Lexington,10011,10230,31,26910,2395698
209002189,2008,9/16/08 0:00,Cyclists,40.7188519999999,-99.064773,3,0,1,2499,N,Clear,,Buffalo,Kearney,27437,30787,31,25055,838076
209002315,2008,9/29/08 0:00,Cyclists,40.821029,-96.6823109999999,3,0,1,1728,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002317,2008,9/29/08 0:00,Cyclists,40.820759,-96.654736,3,0,1,1650,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002456,2008,9/26/08 0:00,Cyclists,40.437373,-99.36986,3,0,1,1700,N,Clear,,Phelps,Holdrege,5662,5495,31,22640,838058
209002643,2008,9/26/08 0:00,Cyclists,40.7991409999999,-96.698301,3,0,1,1604,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002661,2008,9/27/08 0:00,Pedestrian,40.8231589999999,-96.7099089999999,3,0,1,1723,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002667,2008,9/27/08 0:00,Cyclists,40.755304,-96.663385,3,0,1,108,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002764,2008,9/16/08 0:00,Cyclists,42.097135,-102.870622999999,4,0,1,1623,Y,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
209002769,2008,9/18/08 0:00,Cyclists,40.806178,-96.6632249999999,3,0,1,1550,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002886,2008,9/18/08 0:00,Cyclists,41.421975,-97.3458109999999,3,0,1,1830,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
209002932,2008,9/25/08 0:00,Cyclists,40.8058199999999,-96.705578,3,0,1,1230,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209002950,2009,1/17/09 0:00,Pedestrian,40.317709,-96.198463,2,0,1,1058,N,Clear,,Johnson,,,,,,
209002990,2008,9/25/08 0:00,Cyclists,40.8234039999999,-96.6701759999999,3,0,1,2220,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003231,2008,9/19/08 0:00,Cyclists,41.124476,-100.786716,4,0,1,737,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
209003296,2008,9/20/08 0:00,Cyclists,40.80359,-96.6887509999999,3,0,1,1610,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003332,2008,9/20/08 0:00,Pedestrian,40.911223,-100.158829,3,0,2,1820,N,Clear,,Dawson,,,,,,
209003337,2008,9/24/08 0:00,Cyclists,40.7793539999999,-96.668098,3,0,1,650,N,"Fog, smog, smoke",,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003340,2008,9/24/08 0:00,Pedestrian,40.8138119999999,-96.70117,4,0,1,1529,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003344,2008,9/24/08 0:00,Cyclists,40.7394669999999,-96.688029,4,0,1,1518,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003348,2008,9/24/08 0:00,Cyclists,40.738531,-96.701575,3,0,1,1955,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003419,2008,9/21/08 0:00,Cyclists,40.7916799999999,-96.671968,3,0,1,1630,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003435,2008,9/21/08 0:00,Cyclists,41.230623,-101.672708,3,0,1,900,N,Cloudy,,Keith,,,,,,
209003513,2008,9/20/08 0:00,Cyclists,40.592857,-98.42846,3,0,1,1111,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
209003618,2008,9/28/08 0:00,Cyclists,40.94203,-98.282398,3,0,1,1125,N,Clear,,Merrick,,,,,,
209003636,2008,9/24/08 0:00,Cyclists,41.1229299999999,-100.79163,3,0,1,1830,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
209003687,2008,9/22/08 0:00,Pedestrian,40.746248,-96.705195,4,0,1,1300,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003716,2008,10/8/08 0:00,Pedestrian,40.798901,-96.7085919999999,3,0,1,1659,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003774,2008,12/12/08 0:00,Pedestrian,40.8114229999999,-96.708528,4,0,1,2115,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209003910,2008,9/26/08 0:00,Cyclists,42.104587,-102.870988,4,0,1,1200,N,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
209003995,2008,9/28/08 0:00,Cyclists,41.132074,-101.726404,2,0,1,1022,N,Clear,,Keith,Ogallala,5140,4737,31,35980,2395305
209004086,2009,1/18/09 0:00,Pedestrian,40.63074,-100.515431,2,0,1,55,Y,Clear,,Frontier,Curtis,831,939,31,11825,2393700
209004313,2008,8/30/08 0:00,Pedestrian,40.81857,-96.6966259999999,4,0,1,1605,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004321,2008,9/2/08 0:00,Cyclists,40.820743,-96.6816429999999,3,0,1,1537,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004322,2008,9/3/08 0:00,Pedestrian,40.802466,-96.698266,3,0,1,755,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004330,2008,9/3/08 0:00,Cyclists,40.769446,-96.6826879999999,2,0,1,715,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004361,2008,9/1/08 0:00,Cyclists,40.820746,-96.6823839999999,4,0,1,1024,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004747,2008,10/15/08 0:00,Cyclists,40.8134129999999,-96.6883409999999,4,0,1,38,N,Rain,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209004842,2008,10/1/08 0:00,Cyclists,42.87473,-100.545239,3,0,1,800,N,Clear,,Cherry,Valentine,2887,2737,31,49950,2397108
209004867,2008,10/6/08 0:00,Pedestrian,40.933469,-97.9981939999999,3,0,3,755,N,Rain,,Hamilton,,,,,,
209004990,2009,1/12/09 0:00,Pedestrian,42.4152879999999,-96.4947779999999,4,0,1,1450,N,Severe crosswinds,,Dakota,,,,,,
209005122,2008,10/1/08 0:00,Cyclists,42.03401,-97.4069559999999,4,0,1,840,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
209005218,2008,10/4/08 0:00,Pedestrian,41.4515,-96.488337,3,0,1,1318,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
209005428,2008,10/4/08 0:00,Cyclists,40.8521539999999,-96.653423,3,0,1,2015,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209005603,2009,2/6/09 0:00,Pedestrian,41.236547,-103.663027,4,0,1,2239,Y,Clear,,Kimball,Kimball,2567,2496,31,25475,2395530
209005688,2008,10/9/08 0:00,Pedestrian,42.10622,-102.87105,3,0,1,800,N,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
209005929,2008,10/8/08 0:00,Cyclists,40.2715979999999,-96.727878,4,0,1,759,N,Clear,,Gage,Beatrice,12545,12459,31,3390,837869
209005951,2009,2/9/09 0:00,Pedestrian,41.8582869999999,-103.662374,4,0,1,1417,N,Cloudy,,Scotts Bluff,Scottsbluff,14887,15039,31,44245,2396559
209005957,2009,2/8/09 0:00,Pedestrian,40.8658909999999,-98.35898,1,1,0,1730,N,Clear,,Hall,,,,,,
209005999,2008,10/11/08 0:00,Pedestrian,41.1419819999999,-100.75184,3,0,1,1814,N,Rain,,Lincoln,North Platte,23933,24733,31,35000,2395260
209006117,2009,1/12/09 0:00,Pedestrian,41.71352,-97.1097299999999,4,0,3,1500,N,"Blowing sand, soil, dirt, snow",,Colfax,,,,,,
209006154,2008,10/8/08 0:00,Cyclists,40.814709,-96.6981679999999,4,0,1,915,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209006244,2008,10/13/08 0:00,Pedestrian,40.824423,-96.690003,4,0,1,1700,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209006314,2008,10/10/08 0:00,Pedestrian,40.812479,-96.691905,5,0,0,900,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209006400,2008,10/11/08 0:00,Pedestrian,41.4474329999999,-96.502182,4,0,1,1737,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
209007162,2008,10/18/08 0:00,Cyclists,40.8098019999999,-96.7026589999999,4,0,1,800,N,Unknown,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209007282,2008,10/19/08 0:00,Pedestrian,40.80335,-96.625048,3,0,1,1653,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209007290,2008,12/19/08 0:00,Pedestrian,42.1029479999999,-102.881534,1,1,0,1530,N,Clear,,Box Butte,Alliance,8959,8491,31,905,2393923
209007296,2008,10/19/08 0:00,Cyclists,40.8511409999999,-96.712311,4,0,1,1411,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209007316,2008,10/31/08 0:00,Pedestrian,40.7849369999999,-96.759094,3,0,1,720,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209007332,2008,10/31/08 0:00,Pedestrian,40.854225,-96.64005,4,0,2,2024,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209007976,2008,10/22/08 0:00,Pedestrian,41.150021,-100.777876,4,0,1,1522,N,Rain,,Lincoln,North Platte,23933,24733,31,35000,2395260
209008186,2008,10/29/08 0:00,Pedestrian,42.683317,-102.689924,4,0,1,1130,N,Clear,,Sheridan,Hay Springs,700,570,31,21730,2398268
209008214,2008,10/25/08 0:00,Cyclists,40.8256629999999,-96.6441389999999,4,0,1,1630,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209008230,2008,10/24/08 0:00,Pedestrian,41.965578,-103.919488,4,0,1,1205,N,Clear,,Scotts Bluff,Morrill,957,921,31,32830,2399397
209008430,2008,10/31/08 0:00,Pedestrian,40.7791489999999,-99.741478,4,0,2,1700,N,Clear,,Dawson,Lexington,10011,10230,31,26910,2395698
209009312,2008,10/30/08 0:00,Pedestrian,41.434061,-96.4632139999999,3,0,1,1530,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
209009523,2008,10/28/08 0:00,Cyclists,41.444259,-96.483451,3,0,1,1740,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
209009804,2008,11/3/08 0:00,Cyclists,40.8252189999999,-96.653801,4,0,1,1715,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209009805,2008,11/3/08 0:00,Pedestrian,40.806235,-96.681634,2,0,1,1711,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209009810,2008,11/3/08 0:00,Cyclists,40.823604,-96.6960389999999,3,0,1,1120,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209009954,2008,11/5/08 0:00,Cyclists,40.81333,-96.630487,2,0,1,700,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010155,2008,11/14/08 0:00,Pedestrian,40.8207779999999,-96.685016,3,0,1,1550,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010488,2008,11/2/08 0:00,Pedestrian,40.597014,-98.393917,3,0,2,1119,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
209010490,2008,11/1/08 0:00,Pedestrian,41.2091879999999,-96.618616,3,0,1,1049,N,Clear,,Saunders,Wahoo,4181,4508,31,50965,838310
209010524,2008,11/13/08 0:00,Pedestrian,40.791708,-96.6967259999999,4,0,1,1002,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010757,2008,11/10/08 0:00,Pedestrian,40.816906,-96.701096,4,0,1,1629,N,Rain,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010770,2008,11/10/08 0:00,Pedestrian,40.813597,-96.7026259999999,3,0,1,1351,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010852,2008,11/10/08 0:00,Pedestrian,40.828918,-96.679271,4,0,1,814,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010854,2008,11/10/08 0:00,Cyclists,40.820765,-96.670195,4,0,1,1731,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010865,2008,11/9/08 0:00,Cyclists,40.83559,-96.733091,4,0,1,835,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209010877,2008,11/8/08 0:00,Cyclists,40.7925639999999,-96.6984089999999,3,0,1,2150,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209011002,2009,1/1/09 0:00,Pedestrian,40.8136629999999,-96.724176,1,1,0,8,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209011092,2008,11/6/08 0:00,Pedestrian,42.0326519999999,-97.420434,2,0,1,1805,N,Cloudy,,Madison,Norfolk,23403,24210,31,34615,2395248
209011326,2008,12/10/08 0:00,Cyclists,40.198751,-100.632773,4,0,1,1325,N,Not stated,,Red Willow,McCook,7989,7698,31,29925,2395061
209011445,2009,3/16/09 0:00,Cyclists,40.9114859999999,-98.3469539999999,4,0,1,2000,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
209011702,2008,11/13/08 0:00,Pedestrian,41.6706969999999,-97.316376,3,0,1,1700,N,Clear,,Platte,,,,,,
209011892,2008,11/7/08 0:00,Cyclists,40.582422,-98.326418,2,0,1,1200,N,Cloudy,,Adams,,,,,,
209011928,2009,3/19/09 0:00,Pedestrian,40.849336,-101.392848,2,0,1,1730,N,Clear,,Perkins,Elsie,139,106,31,15500,2398820
209012077,2008,11/16/08 0:00,Pedestrian,40.798093,-96.7034469999999,2,0,1,1030,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012079,2008,11/16/08 0:00,Cyclists,40.817411,-96.709967,3,0,1,1400,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012437,2008,11/28/08 0:00,Pedestrian,40.814746,-96.703378,3,0,1,1330,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012653,2008,11/26/08 0:00,Cyclists,40.798923,-96.6728899999999,3,0,1,1442,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012654,2008,11/26/08 0:00,Pedestrian,40.7991919999999,-96.7027089999999,2,0,1,1536,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012922,2008,11/18/08 0:00,Cyclists,40.821595,-96.6823119999999,4,0,2,1820,N,Not stated,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012925,2008,11/18/08 0:00,Pedestrian,40.7407949999999,-96.688928,3,0,1,1525,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209012928,2008,11/18/08 0:00,Pedestrian,40.813746,-96.7564079999999,4,0,1,1605,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209013080,2009,3/30/09 0:00,Pedestrian,40.0995649999999,-99.3672789999999,3,0,1,1150,N,Clear,,Harlan,Alma,1214,1133,31,975,837849
209013255,2009,3/30/09 0:00,Pedestrian,42.482869,-98.878178,4,0,1,1537,N,Cloudy,,Holt,,,,,,
209013268,2008,11/21/08 0:00,Cyclists,40.8113689999999,-96.7040829999999,4,0,1,720,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209013348,2008,11/20/08 0:00,Cyclists,40.814863,-96.630606,3,0,1,650,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209013436,2008,11/30/08 0:00,Pedestrian,40.500725,-98.942239,3,0,1,1121,N,Cloudy,,Kearney,Minden,2986,2923,31,32340,2395341
209013992,2008,11/19/08 0:00,Cyclists,40.5757029999999,-98.392492,4,0,1,1143,N,Clear,,Adams,Hastings,24872,24907,31,21415,838051
209014313,2009,4/3/09 0:00,Pedestrian,40.902121,-98.344632,3,0,1,1935,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
209014654,2008,12/15/08 0:00,Cyclists,40.8036499999999,-96.707047,4,0,1,1715,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209014698,2008,12/1/08 0:00,Cyclists,40.814013,-96.6823899999999,4,0,1,1347,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209014865,2008,12/3/08 0:00,Pedestrian,40.8136209999999,-96.7085239999999,2,0,1,1055,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209015060,2008,12/13/08 0:00,Pedestrian,40.8441529999999,-96.699044,3,0,1,1847,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209015465,2008,12/4/08 0:00,Cyclists,40.805655,-96.6864149999999,4,0,1,1758,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209015851,2009,4/14/09 0:00,Pedestrian,42.1145789999999,-96.36095,4,0,1,2005,N,Clear,,Thurston,Macy,956,1023,31,30170,2393115
209016188,2008,12/2/08 0:00,Pedestrian,41.5488789999999,-96.1235819999999,4,0,1,1533,N,Clear,,Washington,Blair,7518,7990,31,5350,2394184
209016395,2008,12/10/08 0:00,Pedestrian,40.600734,-98.392088,4,0,1,815,N,Other,,Adams,Hastings,24872,24907,31,21415,838051
209016592,2008,12/11/08 0:00,Cyclists,41.426361,-97.355772,2,0,1,2131,Y,Cloudy,,Platte,Columbus,21126,22111,31,10110,837933
209016715,2008,12/12/08 0:00,Pedestrian,42.0258749999999,-97.4192129999999,4,0,1,1537,N,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
209016991,2008,12/31/08 0:00,Pedestrian,41.600479,-98.9306019999999,2,0,1,2348,Y,Clear,,Valley,Ord,2269,2112,31,37280,2396074
209017300,2009,4/25/09 0:00,Pedestrian,40.917918,-98.3565159999999,4,0,1,1105,N,Cloudy,,Hall,Grand Island,43584,48520,31,19595,838031
209017427,2008,12/31/08 0:00,Pedestrian,40.8042609999999,-96.6968109999999,3,0,1,1955,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209017725,2008,12/18/08 0:00,Pedestrian,41.1288449999999,-100.775402,3,0,1,839,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
209019023,2008,12/19/08 0:00,Pedestrian,40.897381,-96.5794429999999,4,0,1,1150,N,Cloudy,,Lancaster,,,,,,
209019707,2008,9/15/08 0:00,Pedestrian,41.5535,-96.147272,2,0,1,1359,N,Clear,,Washington,Blair,7518,7990,31,5350,2394184
209019768,2008,7/26/08 0:00,Pedestrian,40.5813399999999,-98.3899459999999,4,0,1,0,N,Unknown,,Adams,Hastings,24872,24907,31,21415,838051
209019970,2009,5/6/09 0:00,Pedestrian,40.941954,-98.358849,1,1,0,751,N,Cloudy,,Hall,Grand Island,43584,48520,31,19595,838031
209020486,2009,1/15/09 0:00,Pedestrian,40.7934619999999,-96.753127,4,0,1,1738,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209020662,2009,1/13/09 0:00,Pedestrian,40.8150669999999,-96.7084789999999,2,0,1,2006,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209020716,2009,1/5/09 0:00,Pedestrian,40.820746,-96.6823839999999,4,0,1,1915,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209020726,2009,1/7/09 0:00,Cyclists,40.8648209999999,-97.5929809999999,4,0,1,1545,N,Unknown,,York,York,8097,7766,31,54045,2397392
209021272,2009,1/3/09 0:00,Pedestrian,41.4514619999999,-96.488746,4,0,1,1740,N,"Sleet, hail, freezing rain/drizzle",,Dodge,Fremont,25212,26397,31,17670,838010
209021479,2009,1/12/09 0:00,Pedestrian,40.842427,-96.6248939999999,4,0,1,827,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209021820,2009,5/11/09 0:00,Pedestrian,40.8263079999999,-96.7876909999999,2,0,1,2359,N,Clear,,Lancaster,,,,,,
209021998,2009,5/14/09 0:00,Cyclists,40.740645,-99.538436,4,0,1,1610,N,Clear,,Dawson,Overton,646,594,31,37770,2399600
209022374,2009,1/30/09 0:00,Pedestrian,40.794891,-96.696702,4,0,1,1658,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209022753,2009,5/22/09 0:00,Pedestrian,40.9315009999999,-98.3510579999999,3,0,1,1800,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
209022880,2009,1/24/09 0:00,Pedestrian,41.6034119999999,-98.929359,2,0,1,0,N,Snow,,Valley,Ord,2269,2112,31,37280,2396074
209022898,2009,1/25/09 0:00,Pedestrian,40.6979329999999,-99.0707859999999,4,0,1,0,N,Snow,,Buffalo,Kearney,27437,30787,31,25055,838076
209022922,2009,1/26/09 0:00,Pedestrian,40.865507,-97.594721,4,0,1,0,N,Clear,,York,York,8097,7766,31,54045,2397392
209023052,2009,1/20/09 0:00,Pedestrian,40.8262969999999,-96.6662819999999,4,0,1,819,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023166,2009,1/21/09 0:00,Pedestrian,40.845601,-96.702072,3,0,1,740,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023171,2009,1/21/09 0:00,Cyclists,40.79462,-96.625054,4,0,1,1700,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023212,2009,1/21/09 0:00,Cyclists,40.848103,-96.653602,3,0,1,1511,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023240,2008,5/6/08 0:00,Cyclists,40.820759,-96.654736,3,0,1,1312,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023283,2009,1/17/09 0:00,Pedestrian,41.8280609999999,-97.4647539999999,4,0,1,1515,N,Clear,,Madison,Madison,2367,2438,31,30240,2395810
209023284,2009,1/22/09 0:00,Pedestrian,40.8158559999999,-96.7040619999999,4,0,1,1537,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209023522,2009,1/23/09 0:00,Pedestrian,40.8136409999999,-96.717302,3,0,1,1835,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209024305,2009,4/6/09 0:00,Cyclists,40.815784,-96.6880599999999,1,1,0,555,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209024328,2009,1/27/09 0:00,Pedestrian,41.438709,-96.497808,3,0,1,1824,N,Cloudy,,Dodge,Fremont,25212,26397,31,17670,838010
209024361,2009,1/21/09 0:00,Pedestrian,41.43816,-96.4835029999999,3,0,1,1557,N,Clear,,Dodge,Fremont,25212,26397,31,17670,838010
209024822,2009,6/3/09 0:00,Cyclists,42.231352,-97.017216,3,0,1,1343,N,Clear,,Wayne,Wayne,5583,5660,31,51840,2397233
209024970,2009,2/2/09 0:00,Cyclists,40.8083749999999,-96.696796,4,0,1,1730,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209025946,2009,2/2/09 0:00,Pedestrian,40.1986089999999,-100.625986999999,4,0,1,1337,N,Cloudy,,Red Willow,McCook,7989,7698,31,29925,2395061
209026081,2009,2/14/09 0:00,Pedestrian,42.0300579999999,-97.4168389999999,2,0,1,1945,Y,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
209026125,2009,2/4/09 0:00,Pedestrian,40.933033,-100.16025,2,0,1,1712,N,Clear,,Dawson,Gothenburg,3620,3574,31,19385,2394936
209026492,2009,3/21/09 0:00,Pedestrian,42.04395,-97.4145939999999,1,1,0,120,Y,Clear,,Madison,Norfolk,23403,24210,31,34615,2395248
209026586,2009,2/12/09 0:00,Cyclists,40.8069199999999,-96.701209,3,0,1,1923,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209027099,2009,2/19/09 0:00,Cyclists,40.871833,-97.593062,3,0,2,732,N,Clear,,York,York,8097,7766,31,54045,2397392
209027287,2009,2/16/09 0:00,Cyclists,40.7991919999999,-96.7027089999999,4,0,1,2230,Y,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209027384,2009,2/22/09 0:00,Pedestrian,42.472037,-96.4124039999999,3,0,1,1105,N,Clear,,Dakota,South Sioux City,11962,13353,31,46030,2395919
209027412,2009,2/17/09 0:00,Cyclists,40.8279349999999,-96.6212689999999,2,0,1,1739,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209027608,2009,6/17/09 0:00,Pedestrian,40.9248389999999,-98.378505,1,1,0,950,N,Clear,,Hall,Grand Island,43584,48520,31,19595,838031
209027935,2009,2/19/09 0:00,Pedestrian,41.137621,-100.771807,3,0,1,752,N,Clear,,Lincoln,North Platte,23933,24733,31,35000,2395260
209028218,2009,6/16/09 0:00,Pedestrian,42.14912,-96.491881,4,0,1,2499,N,Clear,,Thurston,Walthill,909,780,31,51245,2400090
209028455,2009,2/26/09 0:00,Pedestrian,40.8136129999999,-96.7070159999999,4,0,1,1420,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209028709,2009,2/25/09 0:00,Cyclists,40.76617,-96.655167,3,0,1,1725,N,Cloudy,,Lancaster,Lincoln,226660,258379,31,28000,2395713
209028999,2009,3/3/09 0:00,Pedestrian,41.445562,-97.368256,3,0,1,2007,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
209029105,2009,3/5/09 0:00,Pedestrian,42.349736,-97.79254,3,0,2,1710,N,Clear,,Pierce,Plainview,1352,1246,31,39170,2396221
209029326,2009,3/14/09 0:00,Pedestrian,41.4385649999999,-97.355314,3,0,1,1126,N,Clear,,Platte,Columbus,21126,22111,31,10110,837933
209029418,2009,3/1/09 0:00,Pedestrian,40.809173,-96.700759,4,0,1,734,N,Clear,,Lancaster,Lincoln,226660,258379,31,28000,2395713
